Date,Year,Month,Customer Age,Customer Gender,Country,State,ProductCategory,Sub Category,Quantity,Unit Cost,Unit Price,Cost,Revenue,Profit
3/22/2022,2022,March,30,M,Germany,Bayern,Bikes,Mountain Bikes,2,1147.5,1436.5,2295,2873,578
3/22/2022,2022,March,30,M,Germany,Bayern,Clothing,Jerseys,2,729,1044.5,1458,2089,631
12/29/2022,2022,December,30,M,Germany,Bayern,Bikes,Mountain Bikes,3,765,817.666667,2295,2453,158
4/13/2022,2022,April,31,M,Germany,Bayern,Bikes,Road Bikes,1,1120,1403,1120,1403,283
4/13/2022,2022,April,31,M,Germany,Bayern,Clothing,Jerseys,2,810,1315.5,1620,2631,1011
5/25/2022,2022,May,31,M,Germany,Bayern,Clothing,Jerseys,3,486,776.666667,1458,2330,872
04/12/2022,2022,April,31,M,Germany,Bayern,Bikes,Road Bikes,3,261,268.333333,783,805,22
10/13/2022,2022,October,31,M,Germany,Bayern,Bikes,Road Bikes,3,814.33,840.666667,2443,2522,79
4/18/2022,2022,April,31,F,Germany,Saarland,Bikes,Mountain Bikes,3,256.33,339,769,1017,248
4/18/2022,2022,April,31,F,Germany,Saarland,Accessories,Tires and Tubes,2,12.5,19.5,25,39,14
4/18/2022,2022,April,31,F,Germany,Saarland,Accessories,Tires and Tubes,1,150,231,150,231,81
4/18/2022,2022,April,31,F,Germany,Saarland,Accessories,Tires and Tubes,3,19.33,27,58,81,23
4/18/2022,2022,April,31,F,Germany,Saarland,Accessories,Tires and Tubes,1,75,112,75,112,37
4/18/2022,2022,April,31,F,Germany,Saarland,Accessories,Tires and Tubes,3,17.67,26.333333,53,79,26
4/29/2022,2022,April,31,F,Germany,Saarland,Bikes,Mountain Bikes,1,2295,2945,2295,2945,650
05/04/2022,2022,May,31,F,Germany,Saarland,Accessories,Tires and Tubes,3,10,14.333333,30,43,13
05/04/2022,2022,May,31,F,Germany,Saarland,Accessories,Tires and Tubes,2,14.5,21,29,42,13
05/04/2022,2022,May,31,F,Germany,Saarland,Accessories,Tires and Tubes,3,20.67,31.666667,62,95,33
06/10/2022,2022,June,31,F,Germany,Saarland,Bikes,Mountain Bikes,2,1160,1436.5,2320,2873,553
06/10/2022,2022,June,31,F,Germany,Saarland,Accessories,Tires and Tubes,3,128.33,179,385,537,152
06/10/2022,2022,June,31,F,Germany,Saarland,Accessories,Tires and Tubes,1,100,138,100,138,38
6/13/2022,2022,June,31,F,Germany,Saarland,Bikes,Mountain Bikes,3,188.33,239.333333,565,718,153
6/13/2022,2022,June,31,F,Germany,Saarland,Accessories,Tires and Tubes,3,38.33,58.333333,115,175,60
6/13/2022,2022,June,31,F,Germany,Saarland,Accessories,Tires and Tubes,3,216.67,314.666667,650,944,294
6/13/2022,2022,June,31,F,Germany,Saarland,Accessories,Tires and Tubes,3,8.33,13,25,39,14
4/17/2022,2022,April,31,F,Germany,Saarland,Bikes,Road Bikes,2,1091,1269.5,2182,2539,357
06/04/2022,2022,June,31,M,Germany,Hessen,Bikes,Mountain Bikes,1,540,609,540,609,69
1/21/2022,2022,January,32,F,Germany,Hamburg,Clothing,Caps,3,27,44.333333,81,133,52
5/22/2022,2022,May,32,F,Germany,Hamburg,Bikes,Road Bikes,1,540,693,540,693,153
6/17/2022,2022,June,32,F,Germany,Hamburg,Bikes,Mountain Bikes,3,180,224.333333,540,673,133
6/17/2022,2022,June,32,F,Germany,Hamburg,Accessories,Fenders,3,44,72,132,216,84
6/17/2022,2022,June,32,F,Germany,Hamburg,Clothing,Caps,2,81,127,162,254,92
11/03/2022,2022,November,32,F,Germany,Hamburg,Bikes,Road Bikes,3,814.33,891.333333,2443,2674,231
07/05/2022,2022,July,33,M,Germany,Brandenburg,Accessories,Tires and Tubes,2,10,15,20,30,10
3/30/2022,2022,March,34,F,Germany,Bayern,Accessories,Tires and Tubes,1,75,119,75,119,44
3/30/2022,2022,March,34,F,Germany,Bayern,Clothing,Caps,2,121.5,150,243,300,57
3/30/2022,2022,March,34,F,Germany,Bayern,Accessories,Helmets,1,490,821,490,821,331
05/01/2022,2022,May,34,F,Germany,Bayern,Accessories,Tires and Tubes,2,375,554,750,1108,358
05/01/2022,2022,May,34,F,Germany,Bayern,Accessories,Tires and Tubes,2,27.5,43,55,86,31
05/05/2022,2022,May,34,M,Germany,Bayern,Accessories,Tires and Tubes,2,18,28,36,56,20
05/12/2022,2022,May,34,M,Germany,Bayern,Accessories,Tires and Tubes,2,435,678,870,1356,486
10/24/2022,2022,October,34,M,Germany,Bayern,Accessories,Tires and Tubes,2,150.5,195.5,301,391,90
10/24/2022,2022,October,34,M,Germany,Bayern,Accessories,Tires and Tubes,2,33,45.5,66,91,25
12/04/2022,2022,December,34,M,Germany,Bayern,Accessories,Tires and Tubes,1,105,141,105,141,36
12/14/2022,2022,December,34,M,Germany,Bayern,Accessories,Tires and Tubes,2,27.5,35,55,70,15
12/14/2022,2022,December,34,M,Germany,Bayern,Accessories,Tires and Tubes,1,53,65,53,65,12
06/02/2022,2022,June,32,M,Germany,Hamburg,Accessories,Fenders,2,154,229.5,308,459,151
06/02/2022,2022,June,32,M,Germany,Hamburg,Clothing,Vests,3,423.33,635.333333,1270,1906,636
9/17/2022,2022,September,32,M,Germany,Hamburg,Clothing,Vests,2,952.5,1104,1905,2208,303
9/26/2022,2022,September,33,F,Germany,Hamburg,Accessories,Tires and Tubes,2,345,444.5,690,889,199
9/26/2022,2022,September,33,F,Germany,Hamburg,Accessories,Tires and Tubes,1,16,22,16,22,6
1/26/2022,2022,January,18,F,Germany,Hessen,Accessories,Tires and Tubes,3,21.33,34,64,102,38
1/26/2022,2022,January,18,F,Germany,Hessen,Accessories,Tires and Tubes,3,8,11,24,33,9
04/07/2022,2022,April,18,F,Germany,Hessen,Accessories,Tires and Tubes,1,301,450,301,450,149
04/07/2022,2022,April,18,F,Germany,Hessen,Accessories,Tires and Tubes,3,12.33,19.666667,37,59,22
5/13/2022,2022,May,18,F,Germany,Hessen,Accessories,Tires and Tubes,2,135,192.5,270,385,115
7/29/2022,2022,July,18,F,Germany,Hessen,Accessories,Tires and Tubes,3,36.67,54,110,162,52
7/29/2022,2022,July,18,F,Germany,Hessen,Accessories,Tires and Tubes,2,300,442.5,600,885,285
7/29/2022,2022,July,18,F,Germany,Hessen,Accessories,Bike Racks,2,480,784.5,960,1569,609
06/09/2022,2022,June,18,M,Germany,Bayern,Bikes,Road Bikes,3,567,748.333333,1701,2245,544
6/16/2022,2022,June,18,M,Germany,Bayern,Bikes,Mountain Bikes,3,180,247.333333,540,742,202
10/21/2022,2022,October,18,M,Germany,Bayern,Bikes,Road Bikes,1,540,598,540,598,58
3/23/2022,2022,March,34,F,Germany,Hessen,Bikes,Mountain Bikes,2,1147.5,1438.5,2295,2877,582
3/23/2022,2022,March,34,F,Germany,Hessen,Accessories,Fenders,1,571,829,571,829,258
3/27/2022,2022,March,34,F,Germany,Hessen,Bikes,Mountain Bikes,1,2295,2603,2295,2603,308
5/26/2022,2022,May,34,F,Germany,Hessen,Bikes,Mountain Bikes,2,384.5,515.5,769,1031,262
3/24/2022,2022,March,35,F,Germany,Hessen,Accessories,Bottles and Cages,2,45,65.5,90,131,41
3/24/2022,2022,March,35,F,Germany,Hessen,Accessories,Bottles and Cages,1,25,38,25,38,13
04/02/2022,2022,April,35,F,Germany,Hessen,Bikes,Touring Bikes,2,1192,1436.5,2384,2873,489
07/05/2022,2022,July,35,F,Germany,Hessen,Accessories,Bottles and Cages,2,20,30,40,60,20
07/01/2022,2022,July,19,F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,1221.5,1410.5,2443,2821,378
07/01/2022,2022,July,19,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,1,171,239,171,239,68
07/01/2022,2022,July,19,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,2,25,33.5,50,67,17
07/01/2022,2022,July,19,F,Germany,Nordrhein-Westfalen,Accessories,Helmets,3,326.67,462,980,1386,406
07/01/2022,2022,July,19,F,Germany,Nordrhein-Westfalen,Clothing,Jerseys,2,125,162.5,250,325,75
01/07/2022,2022,January,24,M,Germany,Hamburg,Accessories,Tires and Tubes,2,150,214.5,300,429,129
1/19/2022,2022,January,24,M,Germany,Hamburg,Accessories,Tires and Tubes,3,86,138.666667,258,416,158
1/19/2022,2022,January,24,M,Germany,Hamburg,Accessories,Tires and Tubes,1,7,12,7,12,5
2/25/2022,2022,February,24,M,Germany,Hamburg,Accessories,Tires and Tubes,1,232,365,232,365,133
2/25/2022,2022,February,24,M,Germany,Hamburg,Accessories,Tires and Tubes,3,15,22.666667,45,68,23
2/25/2022,2022,February,24,M,Germany,Hamburg,Accessories,Tires and Tubes,1,14,21,14,21,7
4/18/2022,2022,April,24,M,Germany,Hamburg,Accessories,Tires and Tubes,1,900,1393,900,1393,493
7/25/2022,2022,July,24,M,Germany,Hamburg,Accessories,Tires and Tubes,1,326,428,326,428,102
10/11/2022,2022,October,24,M,Germany,Hamburg,Accessories,Tires and Tubes,2,50,71,100,142,42
10/15/2022,2022,October,24,M,Germany,Hamburg,Accessories,Tires and Tubes,2,237.5,333,475,666,191
7/30/2022,2022,July,24,M,Germany,Hessen,Clothing,Caps,2,67.5,95.5,135,191,56
7/15/2022,2022,July,29,M,Germany,Saarland,Accessories,Tires and Tubes,3,23.33,35.333333,70,106,36
10/12/2022,2022,October,29,M,Germany,Saarland,Accessories,Tires and Tubes,3,195.67,274.333333,587,823,236
12/24/2022,2022,December,29,M,Germany,Saarland,Accessories,Tires and Tubes,3,48.33,66,145,198,53
10/06/2022,2022,October,30,M,Germany,Hamburg,Accessories,Tires and Tubes,1,275,333,275,333,58
10/06/2022,2022,October,30,M,Germany,Hamburg,Accessories,Tires and Tubes,2,65,84.5,130,169,39
10/06/2022,2022,October,30,M,Germany,Hamburg,Accessories,Tires and Tubes,2,27.5,36,55,72,17
02/01/2022,2022,February,30,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,20,27.333333,60,82,22
02/01/2022,2022,February,30,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,100,164,100,164,64
6/23/2022,2022,June,30,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,68,94,68,94,26
6/23/2022,2022,June,30,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,350,544,350,544,194
11/12/2022,2022,November,32,F,Germany,Saarland,Accessories,Bottles and Cages,2,65,85,130,170,40
11/12/2022,2022,November,32,F,Germany,Saarland,Accessories,Bottles and Cages,2,94.5,121.5,189,243,54
11/03/2022,2022,November,33,M,Germany,Saarland,Bikes,Road Bikes,2,1221.5,1409,2443,2818,375
09/06/2022,2022,September,66,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,45,59,90,118,28
09/06/2022,2022,September,66,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,8.33,11,25,33,8
09/06/2022,2022,September,66,F,Germany,Nordrhein-Westfalen,Accessories,Cleaners,1,127,175,127,175,48
01/02/2022,2022,January,34,M,Germany,Saarland,Accessories,Cleaners,3,10.67,14.666667,32,44,12
05/07/2022,2022,May,34,M,Germany,Saarland,Accessories,Cleaners,2,55.5,85,111,170,59
1/22/2022,2022,January,35,F,Germany,Saarland,Accessories,Helmets,1,35,57,35,57,22
04/07/2022,2022,April,35,F,Germany,Saarland,Accessories,Helmets,2,490,729.5,980,1459,479
4/18/2022,2022,April,35,F,Germany,Saarland,Accessories,Helmets,2,87.5,131,175,262,87
03/06/2022,2022,March,33,F,Germany,Saarland,Accessories,Tires and Tubes,3,141.67,223.666667,425,671,246
03/06/2022,2022,March,33,F,Germany,Saarland,Accessories,Tires and Tubes,1,69,109,69,109,40
5/18/2022,2022,May,33,F,Germany,Saarland,Accessories,Tires and Tubes,1,35,49,35,49,14
5/18/2022,2022,May,33,F,Germany,Saarland,Accessories,Helmets,3,23.33,34.666667,70,104,34
9/19/2022,2022,September,33,F,Germany,Saarland,Accessories,Tires and Tubes,3,40,51.666667,120,155,35
9/20/2022,2022,September,33,F,Germany,Saarland,Accessories,Helmets,1,1050,1299,1050,1299,249
12/04/2022,2022,December,33,F,Germany,Saarland,Accessories,Tires and Tubes,1,150,197,150,197,47
12/04/2022,2022,December,33,F,Germany,Saarland,Accessories,Tires and Tubes,2,25,33.5,50,67,17
12/04/2022,2022,December,33,F,Germany,Saarland,Accessories,Helmets,1,385,541,385,541,156
1/27/2022,2022,January,18,M,Germany,Hessen,Bikes,Road Bikes,3,814.33,1061,2443,3183,740
1/27/2022,2022,January,18,M,Germany,Hessen,Accessories,Tires and Tubes,2,65,107.5,130,215,85
1/27/2022,2022,January,18,M,Germany,Hessen,Accessories,Tires and Tubes,1,112,165,112,165,53
8/19/2022,2022,August,18,M,Germany,Hessen,Accessories,Tires and Tubes,1,400,579,400,579,179
10/09/2022,2022,October,18,M,Germany,Hessen,Accessories,Tires and Tubes,1,125,167,125,167,42
11/01/2022,2022,November,18,M,Germany,Hessen,Accessories,Tires and Tubes,1,250,367,250,367,117
4/18/2022,2022,April,35,F,Germany,Saarland,Clothing,Caps,3,90,143,270,429,159
2/26/2022,2022,February,20,M,Germany,Hamburg,Bikes,Road Bikes,1,2443,3397,2443,3397,954
2/26/2022,2022,February,20,M,Germany,Hamburg,Accessories,Cleaners,2,24,38,48,76,28
03/09/2022,2022,March,22,M,Germany,Hamburg,Accessories,Tires and Tubes,2,237.5,359,475,718,243
03/09/2022,2022,March,22,M,Germany,Hamburg,Accessories,Tires and Tubes,1,80,116,80,116,36
05/01/2022,2022,May,22,M,Germany,Hamburg,Accessories,Tires and Tubes,2,290,449.5,580,899,319
2/14/2022,2022,February,21,F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,3,160,246.666667,480,740,260
01/11/2022,2022,January,22,F,Germany,Hamburg,Accessories,Tires and Tubes,1,5,8,5,8,3
01/11/2022,2022,January,22,F,Germany,Hamburg,Accessories,Tires and Tubes,3,251.33,367.666667,754,1103,349
01/11/2022,2022,January,22,F,Germany,Hamburg,Accessories,Tires and Tubes,3,13,20.333333,39,61,22
7/13/2022,2022,July,22,F,Germany,Hamburg,Accessories,Tires and Tubes,3,58.33,80,175,240,65
7/13/2022,2022,July,22,F,Germany,Hamburg,Clothing,Gloves,3,98,150.333333,294,451,157
12/13/2022,2022,December,22,F,Germany,Nordrhein-Westfalen,Accessories,Cleaners,1,135,174,135,174,39
3/30/2022,2022,March,23,F,Germany,Hessen,Bikes,Road Bikes,2,1221.5,1581,2443,3162,719
03/12/2022,2022,March,24,M,Germany,Hamburg,Accessories,Helmets,2,385,579,770,1158,388
5/23/2022,2022,May,24,M,Germany,Hamburg,Accessories,Helmets,3,210,333,630,999,369
4/24/2022,2022,April,36,F,Germany,Hessen,Bikes,Road Bikes,2,1221.5,1446.5,2443,2893,450
4/24/2022,2022,April,36,F,Germany,Hessen,Accessories,Bike Stands,3,106,159.333333,318,478,160
04/09/2022,2022,April,37,F,Germany,Hamburg,Bikes,Road Bikes,3,814.33,988.666667,2443,2966,523
04/09/2022,2022,April,37,F,Germany,Hamburg,Accessories,Helmets,3,58.33,87,175,261,86
01/01/2022,2022,January,37,F,Germany,Hamburg,Bikes,Road Bikes,2,1091,1272.5,2182,2545,363
11/02/2022,2022,November,37,F,Germany,Hamburg,Bikes,Road Bikes,2,270,280,540,560,20
08/10/2022,2022,August,37,F,Germany,Bayern,Clothing,Jerseys,1,540,722,540,722,182
3/13/2022,2022,March,37,M,Germany,Hessen,Bikes,Road Bikes,1,1701,2022,1701,2022,321
3/13/2022,2022,March,37,M,Germany,Hessen,Accessories,Tires and Tubes,1,4,6,4,6,2
3/13/2022,2022,March,37,M,Germany,Hessen,Accessories,Tires and Tubes,1,400,613,400,613,213
3/13/2022,2022,March,37,M,Germany,Hessen,Accessories,Helmets,2,402.5,648,805,1296,491
3/14/2022,2022,March,37,M,Germany,Hessen,Bikes,Road Bikes,3,373.33,506,1120,1518,398
5/25/2022,2022,May,37,M,Germany,Hessen,Bikes,Road Bikes,2,1221.5,1334,2443,2668,225
5/25/2022,2022,May,37,M,Germany,Hessen,Accessories,Tires and Tubes,2,56,75.5,112,151,39
5/25/2022,2022,May,37,M,Germany,Hessen,Accessories,Tires and Tubes,1,293,432,293,432,139
5/25/2022,2022,May,37,M,Germany,Hessen,Accessories,Helmets,3,280,412.666667,840,1238,398
6/26/2022,2022,June,37,M,Germany,Hessen,Bikes,Road Bikes,2,850.5,1129.5,1701,2259,558
6/26/2022,2022,June,37,M,Germany,Hessen,Accessories,Helmets,3,23.33,32.666667,70,98,28
1/13/2022,2022,January,37,M,Germany,Hessen,Bikes,Road Bikes,2,1091,1172.5,2182,2345,163
02/09/2022,2022,February,37,M,Germany,Hessen,Bikes,Road Bikes,2,391.5,455,783,910,127
05/05/2022,2022,May,38,F,Germany,Hessen,Clothing,Caps,3,45,71.333333,135,214,79
5/19/2022,2022,May,38,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,49,76,98,152,54
5/19/2022,2022,May,38,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,26,41,52,82,30
5/19/2022,2022,May,38,M,Germany,Nordrhein-Westfalen,Clothing,Vests,1,381,544,381,544,163
3/24/2022,2022,March,28,M,Germany,Hessen,Bikes,Mountain Bikes,1,2295,2912,2295,2912,617
3/24/2022,2022,March,28,M,Germany,Hessen,Accessories,Bottles and Cages,1,140,202,140,202,62
05/08/2022,2022,May,28,M,Germany,Hessen,Bikes,Touring Bikes,2,1192,1598.5,2384,3197,813
5/15/2022,2022,May,28,M,Germany,Hessen,Accessories,Bottles and Cages,1,20,28,20,28,8
6/21/2022,2022,June,28,M,Germany,Hessen,Accessories,Bottles and Cages,1,140,229,140,229,89
6/21/2022,2022,June,28,M,Germany,Hessen,Accessories,Bottles and Cages,3,9,13.666667,27,41,14
12/13/2022,2022,December,28,M,Germany,Hessen,Bikes,Mountain Bikes,2,1147.5,1280.5,2295,2561,266
8/15/2022,2022,August,75,F,Germany,Hessen,Accessories,Tires and Tubes,3,6.67,8.333333,20,25,5
8/15/2022,2022,August,75,F,Germany,Hessen,Accessories,Tires and Tubes,2,285,383,570,766,196
8/15/2022,2022,August,75,F,Germany,Hessen,Accessories,Helmets,2,17.5,22.5,35,45,10
05/08/2022,2022,May,51,F,Germany,Hessen,Accessories,Tires and Tubes,1,735,1094,735,1094,359
05/08/2022,2022,May,51,F,Germany,Hessen,Accessories,Tires and Tubes,2,30,45,60,90,30
05/08/2022,2022,May,51,F,Germany,Hessen,Accessories,Helmets,1,980,1548,980,1548,568
07/05/2022,2022,July,51,F,Germany,Hessen,Accessories,Tires and Tubes,1,120,191,120,191,71
7/31/2022,2022,July,51,F,Germany,Hessen,Accessories,Helmets,1,490,677,490,677,187
6/15/2022,2022,June,43,M,Germany,Hessen,Accessories,Tires and Tubes,2,325,455,650,910,260
07/11/2022,2022,July,43,M,Germany,Hessen,Accessories,Tires and Tubes,2,65,94,130,188,58
07/11/2022,2022,July,43,M,Germany,Hessen,Accessories,Tires and Tubes,3,70,109.333333,210,328,118
07/11/2022,2022,July,43,M,Germany,Hessen,Accessories,Tires and Tubes,3,3.67,5.333333,11,16,5
11/29/2022,2022,November,43,M,Germany,Hessen,Accessories,Tires and Tubes,2,163,221.5,326,443,117
11/29/2022,2022,November,43,M,Germany,Hessen,Accessories,Tires and Tubes,2,44,52.5,88,105,17
1/24/2022,2022,January,44,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,27.5,43,55,86,31
02/03/2022,2022,February,44,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,65,93.5,130,187,57
02/03/2022,2022,February,44,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,261,350.5,522,701,179
2/28/2022,2022,February,44,M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,3,773.33,941,2320,2823,503
2/28/2022,2022,February,44,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,46.67,70.666667,140,212,72
2/28/2022,2022,February,44,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,1,840,1385,840,1385,545
2/28/2022,2022,February,44,M,Germany,Nordrhein-Westfalen,Clothing,Caps,3,90,136.666667,270,410,140
03/09/2022,2022,March,44,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,304.5,497.5,609,995,386
03/09/2022,2022,March,44,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,10,14,10,14,4
5/20/2022,2022,May,44,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,174,262,174,262,88
5/20/2022,2022,May,44,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,52.5,76.5,105,153,48
1/15/2022,2022,January,44,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,1091,1249,2182,2498,316
10/11/2022,2022,October,44,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,3,338.33,449.333333,1015,1348,333
11/10/2022,2022,November,44,M,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,1,2384,2635,2384,2635,251
11/10/2022,2022,November,44,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,3,13.33,18,40,54,14
11/10/2022,2022,November,44,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,1,243,324,243,324,81
11/10/2022,2022,November,44,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,3,175,231,525,693,168
11/10/2022,2022,November,44,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,1,100,145,100,145,45
2/13/2022,2022,February,50,F,Germany,Hamburg,Bikes,Mountain Bikes,3,773.33,918.333333,2320,2755,435
2/13/2022,2022,February,50,F,Germany,Hamburg,Accessories,Fenders,2,209,329,418,658,240
2/13/2022,2022,February,50,F,Germany,Hamburg,Accessories,Helmets,1,700,1113,700,1113,413
2/13/2022,2022,February,50,F,Germany,Hamburg,Clothing,Caps,2,85.5,125,171,250,79
01/09/2022,2022,January,50,F,Germany,Hamburg,Bikes,Road Bikes,1,2182,2683,2182,2683,501
12/03/2022,2022,December,50,F,Germany,Hamburg,Bikes,Touring Bikes,1,2384,2682,2384,2682,298
12/03/2022,2022,December,50,F,Germany,Hamburg,Accessories,Bottles and Cages,1,90,112,90,112,22
12/03/2022,2022,December,50,F,Germany,Hamburg,Accessories,Bottles and Cages,3,31.67,43.333333,95,130,35
12/03/2022,2022,December,50,F,Germany,Hamburg,Accessories,Helmets,3,11.67,14.333333,35,43,8
03/10/2022,2022,March,51,M,Germany,Saarland,Accessories,Helmets,1,840,1274,840,1274,434
4/27/2022,2022,April,51,M,Germany,Saarland,Accessories,Fenders,1,44,71,44,71,27
4/27/2022,2022,April,51,M,Germany,Saarland,Accessories,Helmets,3,303.33,485.666667,910,1457,547
2/20/2022,2022,February,39,F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,3,765,944.333333,2295,2833,538
2/20/2022,2022,February,39,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,3,56.67,83.666667,170,251,81
2/20/2022,2022,February,39,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,2,55,84.5,110,169,59
2/20/2022,2022,February,39,F,Germany,Nordrhein-Westfalen,Accessories,Helmets,1,315,502,315,502,187
05/01/2022,2022,May,39,F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,850.5,1134,1701,2268,567
05/01/2022,2022,May,39,F,Germany,Nordrhein-Westfalen,Accessories,Helmets,2,472.5,752.5,945,1505,560
01/04/2022,2022,January,39,F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,1221.5,1264.5,2443,2529,86
4/25/2022,2022,April,39,F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,500,581,1000,1162,162
12/09/2022,2022,December,39,F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,2,1192,1340.5,2384,2681,297
12/09/2022,2022,December,39,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,3,69,95.333333,207,286,79
12/09/2022,2022,December,39,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,1,15,20,15,20,5
12/09/2022,2022,December,39,F,Germany,Nordrhein-Westfalen,Accessories,Helmets,2,175,245,350,490,140
02/01/2022,2022,February,40,M,Germany,Hessen,Clothing,Caps,1,225,331,225,331,106
5/20/2022,2022,May,40,F,Germany,Nordrhein-Westfalen,Accessories,Fenders,3,110,182.333333,330,547,217
